Virgil Green,LAC,12.5,129.5,1.0,1.0,17.0
,high,16.0,171.0,2.0,1.0,29.1
,low,9.0,88.0,0.0,1.0,8.8
Antony Auclair,TB,10.0,105.0,1.0,0.0,16.5
,high,10.0,105.0,1.0,0.0,16.5
,low,10.0,105.0,1.0,0.0,16.5
Charlie Woerner,SF,9.0,104.0,1.0,0.0,16.4
,high,9.0,104.0,1.0,0.0,16.4
,low,9.0,104.0,1.0,0.0,16.4
Jerell Adams,BAL,9.0,99.0,1.0,0.0,15.9
,high,9.0,99.0,1.0,0.0,15.9
,low,9.0,99.0,1.0,0.0,15.9
MyCole Pruitt,TEN,8.0,98.0,1.0,0.0,15.8
,high,8.0,98.0,1.0,0.0,15.8
,low,8.0,98.0,1.0,0.0,15.8
Eric Tomlinson,BAL,11.0,94.0,1.0,0.0,15.4
,high,11.0,94.0,1.0,0.0,15.4
,low,11.0,94.0,1.0,0.0,15.4
Luke Willson,BAL,10.0,91.0,1.0,0.0,15.1
,high,10.0,91.0,1.0,0.0,15.1
,low,10.0,91.0,1.0,0.0,15.1
Deon Yelder,KC,8.0,88.0,1.0,0.0,14.8
,high,8.0,88.0,1.0,0.0,14.8
,low,8.0,88.0,1.0,0.0,14.8
Albert Okwuegbunam,DEN,8.0,84.0,1.0,0.0,14.4
,high,10.0,104.0,1.0,0.0,16.4
,low,6.0,64.0,1.0,0.0,12.4
Geoff Swaim,TEN,8.0,81.0,1.0,0.0,14.1
,high,8.0,81.0,1.0,0.0,14.1
,low,8.0,81.0,1.0,0.0,14.1
Kaden Smith,NYG,11.0,104.5,0.5,0.0,13.5
,high,11.0,113.0,1.0,0.0,15.6
,low,11.0,96.0,0.0,0.0,11.3
